时间,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数
2017/2/20,102.8401,89.256,141.4013,117.6326,105.0148,125.1327,185.0105,116.8222,97.025,83.4792,174.017,124.8435,78.8631,67.8413,66.2768,128.3853,114.5969,103.5192,102.8401,89.256,141.4013,117.6326,105.0148,125.1327,185.0105,116.8222,97.025,83.4792,174.017,124.8435,78.8631,67.8413,66.2768,128.3853,114.5969,103.5192,102.8401,89.256,141.4013,117.6326,105.0148,125.1327,185.0105,116.8222,97.025,83.4792,174.017,124.8435,78.8631,67.8413,66.2768,128.3853,114.5969,103.5192
2017/2/21,102.5382,89.0844,142.0105,117.8556,105.4518,125.8061,185.753,117.2163,97.6129,83.0947,175.9685,125.3483,78.1349,68.6004,66.2574,128.3197,114.4844,102.9075,102.5382,89.0844,142.0105,117.8556,105.4518,125.8061,185.753,117.2163,97.6129,83.0947,175.9685,125.3483,78.1349,68.6004,66.2574,128.3197,114.4844,102.9075,102.5382,89.0844,142.0105,117.8556,105.4518,125.8061,185.753,117.2163,97.6129,83.0947,175.9685,125.3483,78.1349,68.6004,66.2574,128.3197,114.4844,102.9075
2017/2/22,102.8869,89.1963,143.0989,116.6792,104.8119,124.4868,183.625,117.0971,96.0127,82.8545,173.9021,124.7914,75.8035,67.3591,65.5731,126.9486,114.7426,103.5137,102.8869,89.1963,143.0989,116.6792,104.8119,124.4868,183.625,117.0971,96.0127,82.8545,173.9021,124.7914,75.8035,67.3591,65.5731,126.9486,114.7426,103.5137,102.8869,89.1963,143.0989,116.6792,104.8119,124.4868,183.625,117.0971,96.0127,82.8545,173.9021,124.7914,75.8035,67.3591,65.5731,126.9486,114.7426,103.5137
2017/2/23,102.8973,88.7935,143.278,115.1391,103.9186,123.0137,182.1746,117.1798,95.4309,81.8124,171.4206,123.9949,76.32,66.5962,64.7398,126.9844,114.2991,103.5029,102.8973,88.7935,143.278,115.1391,103.9186,123.0137,182.1746,117.1798,95.4309,81.8124,171.4206,123.9949,76.32,66.5962,64.7398,126.9844,114.2991,103.5029,102.8973,88.7935,143.278,115.1391,103.9186,123.0137,182.1746,117.1798,95.4309,81.8124,171.4206,123.9949,76.32,66.5962,64.7398,126.9844,114.2991,103.5029
2017/2/24,102.8505,88.8457,143.5692,115.4344,104.0667,122.9692,180.9003,118.6317,95.6546,82.0716,171.7825,123.5397,77.696,66.5705,64.9859,126.3481,114.2792,103.5516,102.8505,88.8457,143.5692,115.4344,104.0667,122.9692,180.9003,118.6317,95.6546,82.0716,171.7825,123.5397,77.696,66.5705,64.9859,126.3481,114.2792,103.5516,102.8505,88.8457,143.5692,115.4344,104.0667,122.9692,180.9003,118.6317,95.6546,82.0716,171.7825,123.5397,77.696,66.5705,64.9859,126.3481,114.2792,103.5516
2017/2/27,102.7724,88.2341,142.1672,116.5906,104.174,123.1042,181.5444,119.5507,97.7755,81.8574,172.81,123.8571,78.608,68.2326,66.4222,126.7405,113.4055,103.4542,102.7724,88.2341,142.1672,116.5906,104.174,123.1042,181.5444,119.5507,97.7755,81.8574,172.81,123.8571,78.608,68.2326,66.4222,126.7405,113.4055,103.4542,102.7724,88.2341,142.1672,116.5906,104.174,123.1042,181.5444,119.5507,97.7755,81.8574,172.81,123.8571,78.608,68.2326,66.4222,126.7405,113.4055,103.4542
2017/2/28,102.965,88.0998,142.8033,115.0448,103.9461,122.7478,181.659,119.0899,95.5027,81.7167,172.096,123.7257,78.0538,66.0624,64.2319,126.4073,113.4982,103.7411,102.965,88.0998,142.8033,115.0448,103.9461,122.7478,181.659,119.0899,95.5027,81.7167,172.096,123.7257,78.0538,66.0624,64.2319,126.4073,113.4982,103.7411,102.965,88.0998,142.8033,115.0448,103.9461,122.7478,181.659,119.0899,95.5027,81.7167,172.096,123.7257,78.0538,66.0624,64.2319,126.4073,113.4982,103.7411
2017/3/1,102.5798,88.1669,143.2825,116.5416,104.8042,123.9321,184.8228,118.2534,97.7541,82.6877,173.7523,123.8837,81.8141,67.6106,65.1198,125.5355,113.6901,103.032,102.5798,88.1669,143.2825,116.5416,104.8042,123.9321,184.8228,118.2534,97.7541,82.6877,173.7523,123.8837,81.8141,67.6106,65.1198,125.5355,113.6901,103.032,102.5798,88.1669,143.2825,116.5416,104.8042,123.9321,184.8228,118.2534,97.7541,82.6877,173.7523,123.8837,81.8141,67.6106,65.1198,125.5355,113.6901,103.032
2017/3/2,102.5278,87.5404,143.1078,116.7223,105.2879,124.7384,184.8331,118.5304,97.6409,83.0397,175.7805,123.7189,81.4786,67.5125,65.2829,126.3868,113.1209,102.9671,102.5278,87.5404,143.1078,116.7223,105.2879,124.7384,184.8331,118.5304,97.6409,83.0397,175.7805,123.7189,81.4786,67.5125,65.2829,126.3868,113.1209,102.9671,102.5278,87.5404,143.1078,116.7223,105.2879,124.7384,184.8331,118.5304,97.6409,83.0397,175.7805,123.7189,81.4786,67.5125,65.2829,126.3868,113.1209,102.9671
2017/3/3,102.4653,87.1823,143.175,116.373,105.2376,124.1369,183.609,116.2868,97.4488,83.0515,175.4518,123.2866,81.2296,67.341,65.1727,128.673,112.6906,102.8155,102.4653,87.1823,143.175,116.373,105.2376,124.1369,183.609,116.2868,97.4488,83.0515,175.4518,123.2866,81.2296,67.341,65.1727,128.673,112.6906,102.8155,102.4653,87.1823,143.175,116.373,105.2376,124.1369,183.609,116.2868,97.4488,83.0515,175.4518,123.2866,81.2296,67.341,65.1727,128.673,112.6906,102.8155
2017/3/6,102.3872,87.339,144.6711,115.3452,105.9716,124.9075,181.7579,116.4162,95.698,83.3318,177.7022,123.8541,81.1173,65.3959,64.186,131.2026,113.2533,102.7722,102.3872,87.339,144.6711,115.3452,105.9716,124.9075,181.7579,116.4162,95.698,83.3318,177.7022,123.8541,81.1173,65.3959,64.186,131.2026,113.2533,102.7722,102.3872,87.339,144.6711,115.3452,105.9716,124.9075,181.7579,116.4162,95.698,83.3318,177.7022,123.8541,81.1173,65.3959,64.186,131.2026,113.2533,102.7722
2017/3/7,102.533,87.5404,144.7875,115.1971,105.1409,123.9358,181.2364,116.1436,95.8579,82.2409,177.1116,123.1546,81.0102,65.7023,64.5141,132.6378,113.6041,103.0104,102.533,87.5404,144.7875,115.1971,105.1409,123.9358,181.2364,116.1436,95.8579,82.2409,177.1116,123.1546,81.0102,65.7023,64.5141,132.6378,113.6041,103.0104,102.533,87.5404,144.7875,115.1971,105.1409,123.9358,181.2364,116.1436,95.8579,82.2409,177.1116,123.1546,81.0102,65.7023,64.5141,132.6378,113.6041,103.0104
2017/3/8,102.1686,87.6672,144.4426,113.1787,103.7543,122.6459,178.7339,115.22,94.9235,81.5145,173.8376,123.0495,80.583,65.064,62.4823,132.4246,113.5313,102.4907,102.1686,87.6672,144.4426,113.1787,103.7543,122.6459,178.7339,115.22,94.9235,81.5145,173.8376,123.0495,80.583,65.064,62.4823,132.4246,113.5313,102.4907,102.1686,87.6672,144.4426,113.1787,103.7543,122.6459,178.7339,115.22,94.9235,81.5145,173.8376,123.0495,80.583,65.064,62.4823,132.4246,113.5313,102.4907
2017/3/9,102.0749,87.1077,143.1258,111.9832,103.7764,121.9258,174.5948,114.1949,94.4918,80.4076,174.5449,125.1273,80.9244,64.6909,61.5697,135.1908,112.6509,102.3554,102.0749,87.1077,143.1258,111.9832,103.7764,121.9258,174.5948,114.1949,94.4918,80.4076,174.5449,125.1273,80.9244,64.6909,61.5697,135.1908,112.6509,102.3554,102.0749,87.1077,143.1258,111.9832,103.7764,121.9258,174.5948,114.1949,94.4918,80.4076,174.5449,125.1273,80.9244,64.6909,61.5697,135.1908,112.6509,102.3554
2017/3/10,102.1426,86.9213,143.5647,111.4598,102.1537,120.2362,175.4918,113.1804,94.1494,80.0601,170.9495,119.3789,79.7191,64.539,61.6446,134.8967,112.7436,102.5016,102.1426,86.9213,143.5647,111.4598,102.1537,120.2362,175.4918,113.1804,94.1494,80.0601,170.9495,119.3789,79.7191,64.539,61.6446,134.8967,112.7436,102.5016,102.1426,86.9213,143.5647,111.4598,102.1537,120.2362,175.4918,113.1804,94.1494,80.0601,170.9495,119.3789,79.7191,64.539,61.6446,134.8967,112.7436,102.5016
2017/3/13,102.5486,86.9213,143.5647,113.9595,102.6672,121.0091,177.6494,114.2443,98.6437,80.7211,171.7329,120.0709,83.0127,67.818,64.4045,135.7898,112.7436,103.3622,102.5486,86.9213,143.5647,113.9595,102.6672,121.0091,177.6494,114.2443,98.6437,80.7211,171.7329,120.0709,83.0127,67.818,64.4045,135.7898,112.7436,103.3622,102.5486,86.9213,143.5647,113.9595,102.6672,121.0091,177.6494,114.2443,98.6437,80.7211,171.7329,120.0709,83.0127,67.818,64.4045,135.7898,112.7436,103.3622
2017/3/14,102.6579,87.7721,145.2396,113.423,101.5958,119.5878,176.763,113.6532,98.8364,79.7953,169.4341,118.498,83.3356,67.9017,64.1602,138.919,114.2909,103.438,102.6579,87.7721,145.2396,113.423,101.5958,119.5878,176.763,113.6532,98.8364,79.7953,169.4341,118.498,83.3356,67.9017,64.1602,138.919,114.2909,103.438,102.6579,87.7721,145.2396,113.423,101.5958,119.5878,176.763,113.6532,98.8364,79.7953,169.4341,118.498,83.3356,67.9017,64.1602,138.919,114.2909,103.438
2017/3/15,102.6527,87.6198,144.9343,114.8238,102.2254,120.4475,178.1868,113.7654,100.5434,80.548,171.2359,118.6458,83.1371,69.7217,64.9952,142.8156,114.0519,103.5679,102.6527,87.6198,144.9343,114.8238,102.2254,120.4475,178.1868,113.7654,100.5434,80.548,171.2359,118.6458,83.1371,69.7217,64.9952,142.8156,114.0519,103.5679,102.6527,87.6198,144.9343,114.8238,102.2254,120.4475,178.1868,113.7654,100.5434,80.548,171.2359,118.6458,83.1371,69.7217,64.9952,142.8156,114.0519,103.5679
2017/3/16,102.9494,87.6466,144.8312,115.482,102.0258,120.3748,180.3087,116.1129,100.6141,80.4356,171.4336,117.8792,83.3839,69.767,64.6822,141.8326,114.1634,104.3094,102.9494,87.6466,144.8312,115.482,102.0258,120.3748,180.3087,116.1129,100.6141,80.4356,171.4336,117.8792,83.3839,69.767,64.6822,141.8326,114.1634,104.3094,102.9494,87.6466,144.8312,115.482,102.0258,120.3748,180.3087,116.1129,100.6141,80.4356,171.4336,117.8792,83.3839,69.767,64.6822,141.8326,114.1634,104.3094
2017/3/17,102.8765,87.3113,145.5053,114.8536,101.801,120.0422,178.6026,115.9855,99.5456,80.7764,170.1404,118.091,82.5721,68.7978,63.9609,147.9225,113.5886,104.2282,102.8765,87.3113,145.5053,114.8536,101.801,120.0422,178.6026,115.9855,99.5456,80.7764,170.1404,118.091,82.5721,68.7978,63.9609,147.9225,113.5886,104.2282,102.8765,87.3113,145.5053,114.8536,101.801,120.0422,178.6026,115.9855,99.5456,80.7764,170.1404,118.091,82.5721,68.7978,63.9609,147.9225,113.5886,104.2282
2017/3/20,102.8713,87.5058,145.8912,115.197,102.7599,121.3001,179.4228,116.4673,99.9359,81.0762,173.4543,119.0519,84.0866,68.9964,63.863,150.609,113.9353,104.3203,102.8713,87.5058,145.8912,115.197,102.7599,121.3001,179.4228,116.4673,99.9359,81.0762,173.4543,119.0519,84.0866,68.9964,63.863,150.609,113.9353,104.3203,102.8713,87.5058,145.8912,115.197,102.7599,121.3001,179.4228,116.4673,99.9359,81.0762,173.4543,119.0519,84.0866,68.9964,63.863,150.609,113.9353,104.3203
2017/3/21,103.017,87.7301,146.2998,113.5883,102.278,120.611,178.0073,116.0521,97.9314,81.5424,171.5414,118.524,83.6763,67.1677,62.7336,144.7212,114.5154,104.553,103.017,87.7301,146.2998,113.5883,102.278,120.611,178.0073,116.0521,97.9314,81.5424,171.5414,118.524,83.6763,67.1677,62.7336,144.7212,114.5154,104.553,103.017,87.7301,146.2998,113.5883,102.278,120.611,178.0073,116.0521,97.9314,81.5424,171.5414,118.524,83.6763,67.1677,62.7336,144.7212,114.5154,104.553
2017/3/22,102.9234,87.1917,145.9321,110.3556,102.2235,120.47,175.6356,117.0301,92.8921,80.8853,171.5754,120.2752,82.2019,62.1475,61.1975,142.1574,114.062,104.553,102.9234,87.1917,145.9321,110.3556,102.2235,120.47,175.6356,117.0301,92.8921,80.8853,171.5754,120.2752,82.2019,62.1475,61.1975,142.1574,114.062,104.553,102.9234,87.1917,145.9321,110.3556,102.2235,120.47,175.6356,117.0301,92.8921,80.8853,171.5754,120.2752,82.2019,62.1475,61.1975,142.1574,114.062,104.553
2017/3/23,103.0066,87.4534,146.4133,110.8795,101.3905,118.8881,176.9575,116.9138,94.3515,79.5744,168.5852,120.0476,84.1807,63.7781,58.1035,141.3315,114.4754,104.6829,103.0066,87.4534,146.4133,110.8795,101.3905,118.8881,176.9575,116.9138,94.3515,79.5744,168.5852,120.0476,84.1807,63.7781,58.1035,141.3315,114.4754,104.6829,103.0066,87.4534,146.4133,110.8795,101.3905,118.8881,176.9575,116.9138,94.3515,79.5744,168.5852,120.0476,84.1807,63.7781,58.1035,141.3315,114.4754,104.6829
2017/3/24,103.3346,88.4256,148.1793,112.014,101.0137,118.2063,176.3018,116.5126,96.4598,79.1411,167.9328,120.0381,83.3263,65.974,61.5969,141.8279,116.1289,105.3487,103.3346,88.4256,148.1793,112.014,101.0137,118.2063,176.3018,116.5126,96.4598,79.1411,167.9328,120.0381,83.3263,65.974,61.5969,141.8279,116.1289,105.3487,103.3346,88.4256,148.1793,112.014,101.0137,118.2063,176.3018,116.5126,96.4598,79.1411,167.9328,120.0381,83.3263,65.974,61.5969,141.8279,116.1289,105.3487
2017/3/27,103.4543,88.119,147.1079,109.5818,100.0715,116.6343,173.2064,117.8474,93.7604,77.4476,167.8651,118.204,81.1728,63.6441,60.2235,142.947,115.3821,105.3433,103.4543,88.119,147.1079,109.5818,100.0715,116.6343,173.2064,117.8474,93.7604,77.4476,167.8651,118.204,81.1728,63.6441,60.2235,142.947,115.3821,105.3433,103.4543,88.119,147.1079,109.5818,100.0715,116.6343,173.2064,117.8474,93.7604,77.4476,167.8651,118.204,81.1728,63.6441,60.2235,142.947,115.3821,105.3433
2017/3/28,103.2929,87.9694,146.8037,109.5316,100.0149,116.6352,174.1729,117.696,93.5688,77.4575,167.7839,118.9021,81.4168,63.1901,61.1501,145.6692,115.2821,104.9102,103.2929,87.9694,146.8037,109.5316,100.0149,116.6352,174.1729,117.696,93.5688,77.4575,167.7839,118.9021,81.4168,63.1901,61.1501,145.6692,115.2821,104.9102,103.2929,87.9694,146.8037,109.5316,100.0149,116.6352,174.1729,117.696,93.5688,77.4575,167.7839,118.9021,81.4168,63.1901,61.1501,145.6692,115.2821,104.9102
2017/3/29,103.2773,88.1115,146.268,111.7271,100.0009,117.1395,177.497,117.5496,96.8205,77.658,168.2577,117.4534,84.1175,65.6176,62.7143,145.1963,115.2355,104.9048,103.2773,88.1115,146.268,111.7271,100.0009,117.1395,177.497,117.5496,96.8205,77.658,168.2577,117.4534,84.1175,65.6176,62.7143,145.1963,115.2355,104.9048,103.2773,88.1115,146.268,111.7271,100.0009,117.1395,177.497,117.5496,96.8205,77.658,168.2577,117.4534,84.1175,65.6176,62.7143,145.1963,115.2355,104.9048
2017/3/30,103.2825,87.6778,144.5156,110.7876,98.8729,115.8817,177.2641,117.6022,96.0699,76.506,166.7724,117.1141,83.9957,64.8613,62.5905,143.3472,114.402,104.8453,103.2825,87.6778,144.5156,110.7876,98.8729,115.8817,177.2641,117.6022,96.0699,76.506,166.7724,117.1141,83.9957,64.8613,62.5905,143.3472,114.402,104.8453,103.2825,87.6778,144.5156,110.7876,98.8729,115.8817,177.2641,117.6022,96.0699,76.506,166.7724,117.1141,83.9957,64.8613,62.5905,143.3472,114.402,104.8453
2017/3/31,103.3137,88.1564,144.8289,110.0527,98.9959,115.3873,178.4984,116.9872,94.7331,75.7198,166.517,117.2461,80.4935,63.7535,63.1586,139.3857,115.0288,104.8345,103.3137,88.1564,144.8289,110.0527,98.9959,115.3873,178.4984,116.9872,94.7331,75.7198,166.517,117.2461,80.4935,63.7535,63.1586,139.3857,115.0288,104.8345,103.3137,88.1564,144.8289,110.0527,98.9959,115.3873,178.4984,116.9872,94.7331,75.7198,166.517,117.2461,80.4935,63.7535,63.1586,139.3857,115.0288,104.8345
2017/4/5,103.1212,89.151,148.4245,112.2798,98.5748,115.2707,179.366,117.7992,98.4477,76.2433,165.4572,117.8123,87.9535,66.0964,63.8755,141.2101,116.9223,104.5097,103.1212,89.151,148.4245,112.2798,98.5748,115.2707,179.366,117.7992,98.4477,76.2433,165.4572,117.8123,87.9535,66.0964,63.8755,141.2101,116.9223,104.5097,103.1212,89.151,148.4245,112.2798,98.5748,115.2707,179.366,117.7992,98.4477,76.2433,165.4572,117.8123,87.9535,66.0964,63.8755,141.2101,116.9223,104.5097
2017/4/6,103.2148,89.1436,148.3655,112.0533,98.5301,115.2018,179.3328,117.786,97.7938,76.2924,165.6488,117.7975,87.6948,65.6529,63.2081,140.2556,116.8157,104.802,103.2148,89.1436,148.3655,112.0533,98.5301,115.2018,179.3328,117.786,97.7938,76.2924,165.6488,117.7975,87.6948,65.6529,63.2081,140.2556,116.8157,104.802,103.2148,89.1436,148.3655,112.0533,98.5301,115.2018,179.3328,117.786,97.7938,76.2924,165.6488,117.7975,87.6948,65.6529,63.2081,140.2556,116.8157,104.802
2017/4/7,103.3398,89.0837,148.8195,109.5134,97.7362,113.9993,175.9373,118.9563,94.3311,75.294,163.7757,116.7517,85.7215,62.7207,61.6386,134.8215,117.0357,105.1809,103.3398,89.0837,148.8195,109.5134,97.7362,113.9993,175.9373,118.9563,94.3311,75.294,163.7757,116.7517,85.7215,62.7207,61.6386,134.8215,117.0357,105.1809,103.3398,89.0837,148.8195,109.5134,97.7362,113.9993,175.9373,118.9563,94.3311,75.294,163.7757,116.7517,85.7215,62.7207,61.6386,134.8215,117.0357,105.1809
2017/4/10,103.1784,88.8968,148.5925,108.9597,98.3634,114.8796,176.3472,117.2869,93.7679,74.7231,165.85,118.2711,85.7818,62.1004,61.0394,130.9376,116.7357,104.8291,103.1784,88.8968,148.5925,108.9597,98.3634,114.8796,176.3472,117.2869,93.7679,74.7231,165.85,118.2711,85.7818,62.1004,61.0394,130.9376,116.7357,104.8291,103.1784,88.8968,148.5925,108.9597,98.3634,114.8796,176.3472,117.2869,93.7679,74.7231,165.85,118.2711,85.7818,62.1004,61.0394,130.9376,116.7357,104.8291
2017/4/11,103.2201,88.7696,149.8682,108.4402,98.1924,115.0977,174.5271,117.4485,92.5597,75.0114,165.4577,116.8419,83.2962,61.7742,59.6687,130.2205,116.849,104.9373,103.2201,88.7696,149.8682,108.4402,98.1924,115.0977,174.5271,117.4485,92.5597,75.0114,165.4577,116.8419,83.2962,61.7742,59.6687,130.2205,116.849,104.9373,103.2201,88.7696,149.8682,108.4402,98.1924,115.0977,174.5271,117.4485,92.5597,75.0114,165.4577,116.8419,83.2962,61.7742,59.6687,130.2205,116.849,104.9373
2017/4/12,103.0639,88.6051,148.8149,106.6322,99.5684,114.8928,172.4219,119.0047,89.7075,73.8194,166.9222,116.2084,79.6761,59.4307,58.9022,124.9531,116.549,104.7587,103.0639,88.6051,148.8149,106.6322,99.5684,114.8928,172.4219,119.0047,89.7075,73.8194,166.9222,116.2084,79.6761,59.4307,58.9022,124.9531,116.549,104.7587,103.0639,88.6051,148.8149,106.6322,99.5684,114.8928,172.4219,119.0047,89.7075,73.8194,166.9222,116.2084,79.6761,59.4307,58.9022,124.9531,116.549,104.7587
2017/4/13,103.1159,88.5229,150.0453,107.2547,99.1759,116.5658,173.3413,119.7405,89.8512,74.7065,169.7489,117.0555,79.3618,59.6299,59.5706,126.2948,116.969,104.9048,103.1159,88.5229,150.0453,107.2547,99.1759,116.5658,173.3413,119.7405,89.8512,74.7065,169.7489,117.0555,79.3618,59.6299,59.5706,126.2948,116.969,104.9048,103.1159,88.5229,150.0453,107.2547,99.1759,116.5658,173.3413,119.7405,89.8512,74.7065,169.7489,117.0555,79.3618,59.6299,59.5706,126.2948,116.969,104.9048
2017/4/14,102.8713,87.8647,147.975,106.7635,99.0483,116.4203,172.0605,119.9415,89.7001,74.495,169.699,117.2378,77.9952,59.7649,59.8035,122.1062,115.9155,104.4556,102.8713,87.8647,147.975,106.7635,99.0483,116.4203,172.0605,119.9415,89.7001,74.495,169.699,117.2378,77.9952,59.7649,59.8035,122.1062,115.9155,104.4556,102.8713,87.8647,147.975,106.7635,99.0483,116.4203,172.0605,119.9415,89.7001,74.495,169.699,117.2378,77.9952,59.7649,59.8035,122.1062,115.9155,104.4556
2017/4/17,102.6006,87.8647,147.975,106.7987,99.0083,116.0336,173.6849,119.9488,89.3485,74.6664,169.8506,115.8178,79.4233,59.1831,59.3292,121.1221,115.9155,103.9955,102.6006,87.8647,147.975,106.7987,99.0083,116.0336,173.6849,119.9488,89.3485,74.6664,169.8506,115.8178,79.4233,59.1831,59.3292,121.1221,115.9155,103.9955,102.6006,87.8647,147.975,106.7987,99.0083,116.0336,173.6849,119.9488,89.3485,74.6664,169.8506,115.8178,79.4233,59.1831,59.3292,121.1221,115.9155,103.9955
2017/4/18,102.6162,87.977,146.3046,105.0859,98.4174,115.1046,171.9401,119.3483,86.7883,74.0298,168.9323,114.5615,77.5606,56.9549,58.1461,122.8484,115.766,104.0875,102.6162,87.977,146.3046,105.0859,98.4174,115.1046,171.9401,119.3483,86.7883,74.0298,168.9323,114.5615,77.5606,56.9549,58.1461,122.8484,115.766,104.0875,102.6162,87.977,146.3046,105.0859,98.4174,115.1046,171.9401,119.3483,86.7883,74.0298,168.9323,114.5615,77.5606,56.9549,58.1461,122.8484,115.766,104.0875
2017/4/19,102.7203,87.4078,145.8227,104.9447,98.6228,115.6623,170.6198,118.7759,84.6715,72.9962,171.2571,114.6436,73.3684,57.2917,59.1261,124.1087,115.4412,104.2228,102.7203,87.4078,145.8227,104.9447,98.6228,115.6623,170.6198,118.7759,84.6715,72.9962,171.2571,114.6436,73.3684,57.2917,59.1261,124.1087,115.4412,104.2228,102.7203,87.4078,145.8227,104.9447,98.6228,115.6623,170.6198,118.7759,84.6715,72.9962,171.2571,114.6436,73.3684,57.2917,59.1261,124.1087,115.4412,104.2228
2017/4/20,102.7047,86.8188,144.2224,105.8342,98.7285,115.6388,171.0531,118.7578,88.7888,73.3082,170.8399,115.0849,78.4693,58.4265,60.179,125.1384,114.7251,104.1687,102.7047,86.8188,144.2224,105.8342,98.7285,115.6388,171.0531,118.7578,88.7888,73.3082,170.8399,115.0849,78.4693,58.4265,60.179,125.1384,114.7251,104.1687,102.7047,86.8188,144.2224,105.8342,98.7285,115.6388,171.0531,118.7578,88.7888,73.3082,170.8399,115.0849,78.4693,58.4265,60.179,125.1384,114.7251,104.1687
2017/4/21,102.4497,87.4744,143.0615,106.5502,98.7608,115.4302,172.0542,118.2005,90.2687,73.4595,170.5926,115.7442,79.6821,59.8447,60.8723,126.3154,115.3993,103.7465,102.4497,87.4744,143.0615,106.5502,98.7608,115.4302,172.0542,118.2005,90.2687,73.4595,170.5926,115.7442,79.6821,59.8447,60.8723,126.3154,115.3993,103.7465,102.4497,87.4744,143.0615,106.5502,98.7608,115.4302,172.0542,118.2005,90.2687,73.4595,170.5926,115.7442,79.6821,59.8447,60.8723,126.3154,115.3993,103.7465
2017/4/24,102.1686,87.2718,139.5925,105.9657,98.9123,116.2877,171.1504,117.4671,89.3169,74.0259,172.1063,115.3759,77.307,59.3415,61.3018,126.1801,114.2926,103.2648,102.1686,87.2718,139.5925,105.9657,98.9123,116.2877,171.1504,117.4671,89.3169,74.0259,172.1063,115.3759,77.307,59.3415,61.3018,126.1801,114.2926,103.2648,102.1686,87.2718,139.5925,105.9657,98.9123,116.2877,171.1504,117.4671,89.3169,74.0259,172.1063,115.3759,77.307,59.3415,61.3018,126.1801,114.2926,103.2648
2017/4/25,102.4236,87.602,140.0404,105.6887,98.3216,115.518,171.0491,117.6118,89.2734,72.8754,171.6635,114.8183,77.2283,59.3483,61.2923,129.2703,114.7755,103.7952,102.4236,87.602,140.0404,105.6887,98.3216,115.518,171.0491,117.6118,89.2734,72.8754,171.6635,114.8183,77.2283,59.3483,61.2923,129.2703,114.7755,103.7952,102.4236,87.602,140.0404,105.6887,98.3216,115.518,171.0491,117.6118,89.2734,72.8754,171.6635,114.8183,77.2283,59.3483,61.2923,129.2703,114.7755,103.7952
2017/4/26,102.4601,87.602,140.3603,105.5038,98.0926,114.616,171.5879,116.8953,89.0046,73.1749,168.8133,114.9765,76.329,59.1969,61.2005,134.0253,114.9499,103.8493,102.4601,87.602,140.3603,105.5038,98.0926,114.616,171.5879,116.8953,89.0046,73.1749,168.8133,114.9765,76.329,59.1969,61.2005,134.0253,114.9499,103.8493,102.4601,87.602,140.3603,105.5038,98.0926,114.616,171.5879,116.8953,89.0046,73.1749,168.8133,114.9765,76.329,59.1969,61.2005,134.0253,114.9499,103.8493
2017/4/27,102.4445,87.8196,140.7717,106.2463,97.9334,114.6722,171.7581,116.9184,90.5238,73.7503,167.9488,114.6373,77.9317,60.2501,62.1711,135.4414,114.9164,104.028,102.4445,87.8196,140.7717,106.2463,97.9334,114.6722,171.7581,116.9184,90.5238,73.7503,167.9488,114.6373,77.9317,60.2501,62.1711,135.4414,114.9164,104.028,102.4445,87.8196,140.7717,106.2463,97.9334,114.6722,171.7581,116.9184,90.5238,73.7503,167.9488,114.6373,77.9317,60.2501,62.1711,135.4414,114.9164,104.028
